tweet_id,timestamp,source,rating_numerator,rating_denominator,name,dog_type,favorite_count,retweet_count,retweet_status,url,jpg_url,img_num,prediction,confidence
789986466051088384,2016-10-23 00:27:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Happy,,10369,2704,Original tweet,https://t.co/Ln89R4FP7v,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,1,golden_retriever,0.08
789628658055020548,2016-10-22 00:45:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Eli,,8448,2080,Original tweet,https://t.co/huPSJJ7FDI,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,1,chow,0.26
789599242079838210,2016-10-21 22:48:24+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Brownie,,7620,2279,Original tweet,https://t.co/0R4meWXFOx,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,2,chesapeake_bay_retriever,0.88
789530877013393408,2016-10-21 18:16:44+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Rizzy,,13188,3942,Original tweet,https://t.co/TU4sZogVIq,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3,schipperke,0.36
789268448748703744,2016-10-21 00:53:56+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Stella,,10196,3014,Original tweet,https://t.co/JSs2bfDtTS,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,1,malamute,0.81
789137962068021249,2016-10-20 16:15:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Bo,,10875,3244,Original tweet,https://t.co/2jwxxtNzoN,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,2,chihuahua,0.75
788908386943430656,2016-10-20 01:03:11+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Lucy,,30653,14409,Original tweet,https://t.co/3BXh073tDm,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,1,golden_retriever,0.03
788765914992902144,2016-10-19 15:37:03+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Butter,,30658,12014,Original tweet,https://t.co/x5gXRS1abq,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1,cocker_spaniel,0.5
788412144018661376,2016-10-18 16:11:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Dexter,,16060,5990,Original tweet,https://t.co/4DhSsC1W7S,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,1,golden_retriever,0.81
788178268662984705,2016-10-18 00:41:57+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Unknown,,8100,2488,Original tweet,https://t.co/s7MgFWDySc,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,2,samoyed,0.74
788150585577050112,2016-10-17 22:51:57+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Leo,,6865,1510,Original tweet,https://t.co/xosHjFzVXc,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,3,chow,0.81
787810552592695296,2016-10-17 00:20:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Frank,,9717,3540,Original tweet,https://t.co/pNNjBtHWPc,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2,pug,0.36
787717603741622272,2016-10-16 18:11:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Tonks,puppo,11416,3240,Original tweet,https://t.co/i622ZbWkUp,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3,german_shepherd,0.99
787397959788929025,2016-10-15 21:01:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Moose,,12120,3300,Original tweet,https://t.co/lHVHGdDzb3,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,1,chihuahua,0.9
787322443945877504,2016-10-15 16:01:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Lincoln,,8726,2032,Original tweet,https://t.co/lsrR83SiVp,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1,golden_retriever,0.11
786963064373534720,2016-10-14 16:13:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Rory,,29725,9327,Original tweet,https://t.co/ibj5g6xaAj,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1,golden_retriever,0.92
786709082849828864,2016-10-13 23:23:56+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",75,10,Logan,,20296,7069,Original tweet,https://t.co/yBO5wuqaPS,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,1,pomeranian,0.47
786664955043049472,2016-10-13 20:28:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Unknown,,11957,2996,Original tweet,https://t.co/HmlEvAMP4r,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,1,leonberg,0.51
786595970293370880,2016-10-13 15:54:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Dale,,10497,3601,Original tweet,https://t.co/L8BWDD4oBX,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1,pembroke,0.71
786363235746385920,2016-10-13 00:29:39+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Rizzo,doggo,12189,4072,Original tweet,https://t.co/TVXpEJB7Wn,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1,golden_retriever,0.93
786233965241827333,2016-10-12 15:55:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Mattie,,17178,5571,Original tweet,https://t.co/78c9W8kLFh,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,1,labrador_retriever,0.48
785927819176054784,2016-10-11 19:39:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Lucy,,12696,3652,Original tweet,https://t.co/lntsj7Fc4Y,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,1,toy_poodle,0.01
785872687017132033,2016-10-11 16:00:24+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Rusty,,7489,2130,Original tweet,https://t.co/1j9kLGb4wV,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,1,great_pyrenees,0.39
785533386513321988,2016-10-10 17:32:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Dallas,,10183,2334,Original tweet,https://t.co/h4jhlH4EyG,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,2,miniature_pinscher,0.44
785264754247995392,2016-10-09 23:44:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Doc,,8128,1911,Original tweet,https://t.co/mWYACm4qnx,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,1,chow,0.06
785170936622350336,2016-10-09 17:31:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Hero,,13491,5639,Original tweet,https://t.co/cubFg7F4qQ,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,2,eskimo_dog,0.03
784826020293709826,2016-10-08 18:41:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Rusty,,11310,3712,Original tweet,https://t.co/AsykOwMrXQ,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,1,chow,0.09
784517518371221505,2016-10-07 22:15:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Frankie,,10039,2970,Original tweet,https://t.co/p6fgYe2dB6,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,2,malamute,0.76
784431430411685888,2016-10-07 16:33:21+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Stormy,,6329,1491,Original tweet,https://t.co/PHA1vtqqpt,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1,miniature_poodle,0.74
783821107061198850,2016-10-06 00:08:09+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Mairi,,8209,2269,Original tweet,https://t.co/STcPjiNAHp,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,1,lakeland_terrier,0.27
783695101801398276,2016-10-05 15:47:27+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Loomis,,11650,3737,Original tweet,https://t.co/kCRKlFg4AY,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,3,chow,0.31
783466772167098368,2016-10-05 00:40:09+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Finn,,9468,2608,Original tweet,https://t.co/s8W8Del9HQ,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,1,chihuahua,0.79
783391753726550016,2016-10-04 19:42:03+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Godi,,18908,6441,Original tweet,https://t.co/BO936YdJdi,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,4,norwegian_elkhound,0.88
783334639985389568,2016-10-04 15:55:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Dave,,32651,13616,Original tweet,https://t.co/nfprKAXqwu,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,2,cardigan,0.59
783085703974514689,2016-10-03 23:25:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Earl,,9112,2565,Original tweet,https://t.co/IsqyvbjFgM,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,1,chesapeake_bay_retriever,0.24
782969140009107456,2016-10-03 15:42:44+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Cali,,26949,8521,Original tweet,https://t.co/vOBV1ZqVcX,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,1,golden_retriever,0.17
782747134529531904,2016-10-03 01:00:34+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Deacon,doggo,8310,1604,Original tweet,https://t.co/C6fUMnHt1H,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,1,golden_retriever,0.56
782722598790725632,2016-10-02 23:23:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Penny,,19250,6238,Original tweet,https://t.co/zrMVdfFej6,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,1,irish_setter,0.57
782598640137187329,2016-10-02 15:10:30+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Timmy,,8694,2184,Original tweet,https://t.co/BIUchFwHqn,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,1,malamute,0.84
782305867769217024,2016-10-01 19:47:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Sampson,doggo,18630,6470,Original tweet,https://t.co/pgVKxRw0s1,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,1,briard,0.5
781661882474196992,2016-09-30 01:08:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5,10,Unknown,,11634,3129,Original tweet,https://t.co/ELqelxWMrC,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,1,pembroke,0.44
781524693396357120,2016-09-29 16:03:01+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Unknown,,23163,6426,Original tweet,https://t.co/ya7bviQUUf,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,1,chesapeake_bay_retriever,0.0
781251288990355457,2016-09-28 21:56:36+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Oakley,,9428,2458,Original tweet,https://t.co/xIYsa6LPA4,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,2,mexican_hairless,0.89
781163403222056960,2016-09-28 16:07:23+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Unknown,,10895,3168,Original tweet,https://t.co/YkHc7U7uUy,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,1,shetland_sheepdog,0.97
780858289093574656,2016-09-27 19:54:58+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Dash,,8033,2328,Original tweet,https://t.co/YElO4hvXI6,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,1,chesapeake_bay_retriever,0.49
780800785462489090,2016-09-27 16:06:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Koda,,6141,1505,Original tweet,https://t.co/KQzSR8eCsw,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,2,siberian_husky,0.95
780601303617732608,2016-09-27 02:53:48+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Hercules,,13525,3839,Original tweet,https://t.co/mH0IOyFdIG,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,1,saint_bernard,1.0
780543529827336192,2016-09-26 23:04:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Unknown,,7040,2032,Original tweet,https://t.co/VG095mi09Q,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,1,golden_retriever,0.63
780459368902959104,2016-09-26 17:29:48+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Bear,,5892,1224,Original tweet,https://t.co/coi4l1T2Sm,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,1,great_dane,0.38
780192070812196864,2016-09-25 23:47:39+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Unknown,,9712,2589,Original tweet,https://t.co/zHIqpM5Gni,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,1,vizsla,0.14
779834332596887552,2016-09-25 00:06:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Scout,,21252,8237,Original tweet,https://t.co/x0gV2Ck3AD,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1,golden_retriever,0.99
779123168116150273,2016-09-23 01:00:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Reggie,,13206,4207,Original tweet,https://t.co/uMfhduaate,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,1,toy_poodle,0.43
779056095788752897,2016-09-22 20:33:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Unknown,,16500,5247,Original tweet,https://t.co/I1bJUzUEW5,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,1,chihuahua,0.72
778990705243029504,2016-09-22 16:13:51+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Jay,,22342,8437,Original tweet,https://t.co/vyx1X5eyWI,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,2,cocker_spaniel,0.72
778748913645780993,2016-09-22 00:13:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Mya,,7717,1562,Original tweet,https://t.co/1dpEuALnY0,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,1,staffordshire_bullterrier,0.35
778650543019483137,2016-09-21 17:42:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Strider,,6430,1729,Original tweet,https://t.co/KYZkPuiC1l,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,1,german_shepherd,0.52
778624900596654080,2016-09-21 16:00:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Penny,,5177,1176,Original tweet,https://t.co/0rRxyBQt32,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,2,airedale,0.79
778408200802557953,2016-09-21 01:39:11+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14,10,Unknown,,15135,5023,Original tweet,https://t.co/gJKD9pst5A,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,3,pembroke,0.85
778383385161035776,2016-09-21 00:00:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Nala,,6515,1271,Original tweet,https://t.co/zP1IvAATWv,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,1,collie,0.35
778286810187399168,2016-09-20 17:36:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Stanley,,11576,3836,Original tweet,https://t.co/hhTfnPrWfb,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,1,boston_bull,0.32
778039087836069888,2016-09-20 01:12:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Unknown,pupper,9417,3065,Original tweet,https://t.co/t8Y4x9DmVD,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,2,german_shepherd,0.72
778027034220126208,2016-09-20 00:24:34+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",27,10,Sophie,pupper,7320,1885,Original tweet,https://t.co/QFaUiIHxHq,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,1,clumber,0.95
777885040357281792,2016-09-19 15:00:20+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3,10,Wesley,,7078,1893,Original tweet,https://t.co/pL7wbMRW7M,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,1,afghan_hound,0.12
777684233540206592,2016-09-19 01:42:24+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Unknown,,12518,3403,Original tweet,https://t.co/SuXcI9B7pQ,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,1,cocker_spaniel,0.25
777621514455814149,2016-09-18 21:33:11+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Derek,,9742,2910,Original tweet,https://t.co/BnVTMtUeI3,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,1,chow,1.0
777189768882946048,2016-09-17 16:57:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Jeffrey,,15921,4999,Original tweet,https://t.co/d3aLyCykn7,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,2,chihuahua,0.99
776813020089548800,2016-09-16 16:00:31+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Solomon,,5444,1405,Original tweet,https://t.co/nFqLaOLUQA,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,1,toy_poodle,0.52
776477788987613185,2016-09-15 17:48:25+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Huck,pupper,9858,3249,Original tweet,https://t.co/iJE3F0VozW,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,1,labrador_retriever,0.88
776218204058357768,2016-09-15 00:36:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Unknown,floofer,33345,18497,Original tweet,https://t.co/nzqTNw0744,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,1,samoyed,0.94
776201521193218049,2016-09-14 23:30:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,O,,10681,2919,Original tweet,https://t.co/Pq150LeRaC,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,1,rottweiler,0.5
776088319444877312,2016-09-14 16:00:49+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Unknown,,2045,179,Original tweet,https://t.co/wOhuABgj6I,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,3,pug,0.0
775842724423557120,2016-09-13 23:44:54+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Blue,,13022,3116,Original tweet,https://t.co/saRYTcxQeH,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,2,chow,0.52
775364825476165632,2016-09-12 16:05:54+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Finley,doggo,8295,3472,Original tweet,https://t.co/7FNcBaKbci,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,3,beagle,0.57
775085132600442880,2016-09-11 21:34:30+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",13,10,Tucker,,17281,5488,Original tweet,https://t.co/wdgY9oHPrT,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,1,chow,0.32
774757898236878852,2016-09-10 23:54:11+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Finley,,9462,2035,Original tweet,https://t.co/dS8SCbNF9P,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,1,toy_poodle,0.72
774639387460112384,2016-09-10 16:03:16+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Sprinkles,,7508,2013,Original tweet,https://t.co/4s5Xlijogu,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,1,walker_hound,0.63
774314403806253056,2016-09-09 18:31:54+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",14,10,Unknown,,24167,6478,Original tweet,https://t.co/7oQ1wpfxIH,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,3,eskimo_dog,0.6
773985732834758656,2016-09-08 20:45:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Winnie,pupper,11925,4492,Original tweet,https://t.co/RFWtDqTnAz,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,4,pug,0.11
773922284943896577,2016-09-08 16:33:46+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Heinrich,,7110,1999,Original tweet,https://t.co/G56ikYAqFg,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,1,pomeranian,0.55
773704687002451968,2016-09-08 02:09:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Loki,,7317,1891,Original tweet,https://t.co/OqNggd4Oio,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,2,silky_terrier,0.32
773670353721753600,2016-09-07 23:52:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Shakespeare,,5935,1501,Original tweet,https://t.co/rA8WUVOLBr,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,1,old_english_sheepdog,0.97
773547596996571136,2016-09-07 15:44:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Chelsea,pupper,24553,7126,Original tweet,https://t.co/nBJ5RE4yHb,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1,norwegian_elkhound,0.37
773308824254029826,2016-09-06 23:56:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Bungalo,,25846,8640,Original tweet,https://t.co/0Fcft7jl4N,https://pbs.twimg.com/media/CrtYRMEWIAAUkCl.jpg,1,labrador_retriever,0.15
773247561583001600,2016-09-06 19:52:39+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Chip,,10414,3699,Original tweet,https://t.co/hG5WYT9ECn,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,1,miniature_pinscher,0.08
773191612633579521,2016-09-06 16:10:20+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Grey,,11117,4736,Original tweet,https://t.co/9HEVPJEioD,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,1,blenheim_spaniel,0.43
772877495989305348,2016-09-05 19:22:09+00:00,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",11,10,Unknown,,9555,4501,Original tweet,https://t.co/qEP31epKEV,https://pbs.twimg.com/ext_tw_video_thumb/772874595468795904/pu/img/t8gbjy2rA19xtQYR.jpg,1,norwegian_elkhound,0.14
772826264096874500,2016-09-05 15:58:34+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",11,10,Roosevelt,,8842,2669,Original tweet,https://t.co/7CQkn3gHOQ,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg,1,basset,0.92
772193107915964416,2016-09-03 22:02:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Willem,pupper,6665,1612,Original tweet,https://t.co/Dp0s7MRIHK,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,1,pembroke,0.37
772152991789019136,2016-09-03 19:23:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10,10,Unknown,,4181,1300,Original tweet,https://t.co/H9yjI9eo3A,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,2,golden_retriever,0.28
772117678702071809,2016-09-03 17:02:54+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12,10,Jack,,4165,848,Original tweet,https://t.co/GHOfbTVQti,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg,1,labrador_retriever,0.22
